Texto,Label Sobre Produto,Label Sobre Loja,Polaridade do review,,,,,,,
"Infelizmente o produto não chegou no prazo estipulado (22/11/16), chegou dia (25/11/16) o que me causou tamanho prejuízo pois contava com o instrumento na data. Liguei diversas vezes, mas não adiantou, e nem ao menos falaram em dar uma recompensa pelo atraso.",,Store,,,,,,,,
Loja com perfil bom,,Store,,,,,,,,
"Só para o Mop, dei nota zero,para a frigideira,dei nota maxima,antes tivesse comprado a panela também e peço que se fizerem um bom desconto,compro a tampa também,compensando o prejuizo que tive...",,Store,,,,,,,,
"BOM DIA EFETUEI A COMPRA E O PAGAMENTO, POIS NA CAIXA VEIO FALTANDO PARTE DA MERCADORIA, FIZ A RECLAMAÇÃO MAIS AINDA NAO RECEBI O MEU PRODUTO PARA PODER INSTALAR NO MEU VEICULO.ACHO ISSO UM DESCASO COM O CLIENTE POIS FA MAIS DE 30 DIAS QUE ESTOU AGUARDANDO.",,Store,,,,,,,,
Ainda nao recebir o produto completando exatamente 30 dias apos a compra,,Store,,,,,,,,
"O produto é bom e a entrega foi rápida, porém não tive opção de escolher a cor. A que recebi dourado com detalhe vermelho não gostei. Pensei que receberia umas das cores que estão no anuncio e recebi outra totalmente diferente que não gostei.",,Store,,,,,,,,
Demora muito a entregar.,,Store,,,,,,,,
"Porque, demorou muito tempo para o despacho, comprando a anos no mínimo um produto por mes, foi a vez que esperei mais tempo por um produto, não recomendo para quem queira agilidade na entrega.",,Store,,,,,,,,
"Quase tudo OK. O único problema é que a placa-mãe não veio na caixa original, sendo que as fotos do anúncio mostram a caixa original.",Product,,,,,,,,,
DEMORA NA RESPOSTA E EM RESOLVER PRODUTO QUANDO CHEGOU QUEBRADO,,Store,,,,,,,,
Pela péssima qualidade de luminosidade da lampada.,Product,,,,,,,,,
porque eu pedi a devolução ..o cancelamento da mercadori e está fazendo quae um mes e a primeira entrega não foi coletada em minha casa...a segunda recusei na hora da entrega...foi debitado os carões e eu estou a quae um mes sem sair de casa esperando a coleta que não foi feita.Rafael pereira me avisou em 02.05.2017 que tnt mercurio saiu para coleta estamos em 19.05.2017 e nada..mandei inumeros email e só mandam seu protocolo numero tal...logo iremos resolver e nada...era muito mais facil me autorizar o envio pelos correios.esta calça serve apenas para pessoas magras....quando estica no corpo o desenho de um jeans desaparece...,,Store,,,,,,,,
"Uma peça do produto veio quebrada, infelizmente. Em contato com a loja, eles ficaram de enviar uma outra. Confiaram neles. Estamos aguardando!",,Store,,,,,,,,
PRA NAO FICAR SEM NOTA,,Store,,,,,,,,
Eu gosto de comprar nesta loja.,,Store,,,,,,,,
Demora para entrega,,Store,,,,,,,,
"Lamrntável, conseguiram enviar o produto errado !!!!!!!!!!!!!!",,Store,,,,,,,,
"Só pela malha, pedi camisetas brancas, paguei como se personalizadas fossem, vou mandar fazer aqui a impressão da estampa personalizada.",Product,,,,,,,,,
Tive que rejeitar o produto por não cumprirem o prazo de entrega.,,Store,,,,,,,,
Efetuei a compra no início de dezembro. O produto só foi despachado dia 09/12. Era para ser presente de Natal e até o momento não chegou. Minha primeira e última compra.,,Store,,,,,,,,
"Péssimo.  Em termos de experiência de compra, foi péssimo e se eu precisar comprar produtos do Boticário novamente, recorrerei às lojas físicas.",,Store,,,,,,,,
"Apesar do frete ser sem custo, é utilizado o pior serviço dos correios, por isso leva muito tempo para chegar, e o vendedor não informa nada sobre o track do produto durante a entrega.",,Store,,,,,,,,
pq para a entrega faz muito questionamento.,,Store,,,,,,,,
"Péssimo atendimento, péssimo comprometimento, péssimo controle da empresa, odiei toda minha experiencia que ainda não foi solucionada com a empresa e não volto a fazer negocio e não indico.",,Store,,,,,,,,
"Com relação a compra tudo certo, equipamento muito bom, oque realmente me deixou bastante chateado foi o fato de ter recebido um ligação oferecendo garantia no valor de R$2,29 (no caso a atendente foi bastante incisiva), o valor cobrado foi este mesmo porem sendo a 1º parcela de 10, tentei contacto-los para reclamar mas apos 15minutos de espera no 0800 desisti.",,Store,,,,,,,,
"Gostei de comprar, agilidade na entrega, parabéns.",,Store,,,,,,,,
Vou processar O Boticário. Falta de respeito com cliente,,Store,,,,,,,,
"Péssimo. Atrasaram a entrega, não me forneceram o rastreamento do produto, tive que ficar mais de uma semana à disposição deles, sem sair de casa, em plenas férias, para poder receber o meu produto, pago à vista. O SAC não funciona pra nada, fui mal atendido e não esboçaram o mínimo esforço em resolver o meu problema. Nunca mais compro nesse site.",,Store,,,,,,,,
"A única coisa é que trocaram meu nome e endereço no rótulo que é feito para a embalagem... tipo o número da nota fiscal estava certo, mas meu nome e endereço não... o produto estava certo, mas fiquei pensando que isso pode fazer com q algum produto acabe vindo errado... o q seria muito chato ter q trocar.",,Store,,,,,,,,
Gostei muito .. os produtos é de qualidade.,Product,,,,,,,,,
"Recebi os produtos dentro do prazo, porém na cor errada, veio na cor vermelha, tinha pedido o cinza.",,Store,,,,,,,,
como sempre em ordem prazos entrega.,,Store,,,,,,,,
"ADOREI A ASSISTENCIA , NÃO GOSTEI DO PRODUTO E SOLICITEI O ESTORNO E TUDO FEITO CO MUITA ATENÇÃO E COM SUCESSO.",,Store,,,,,,,,
Tá péssimo! não entendo porque ainda não chegou meu pedido!,,Store,,,,,,,,
"CHEGOU ANTES DO PREVISTO, MAS COM ERRO NO PRODUTO ESCOLHIDO.",,Store,,,,,,,,
produto chegou com defeitou e nao aceitaram a devolução. mmesmo dentro dos 7 dias. mandaram procurar assintencia,,Store,,,,,,,,
"compra, fácil, prática e rápida, recomendo.",,Store,,,,,,,,
To a quase 2 meses esperando.mas os produtos que comprei não chegaram.,,Store,,,,,,,,
"Péssimo, não indico pra ninguém ....",,Store,,,,,,,,
"Entrega super demorada, difícil cont",,Store,,,,,,,,
As roupas não tem padrão de tamanho. Comprei 3 calças jeans do mesmo tamaho e apenas uma ficou correta,Product,,,,,,,,,
"Entrega muito demorada, não gostei.",,Store,,,,,,,,
Respondeu prontamente sobre a possibilidade de troca do produto. Disse que entraria em contato novamente para novas orientações mas por enquanto nada.,,Store,,,,,,,,
"Aparelho vendido como novo já chegou com defeito, precisou de conserto.",Product,,,,,,,,,
péssimo atendimento.,,Store,,,,,,,,
falta de respeito com o cliente!,,Store,,,,,,,,
"O produto é bom, mas pensei que ele trabalhasse mais os músculos..",Product,,,,,,,,,
Demorou um absurdo para chegar ...,,Store,,,,,,,,
"A DATA DE VALIDADE DO PRODUTO É MUITO CURTA (CERCA DE DOIS MESES APÓS A CHEGADA EM MINHA CASA). ME SURPREENDI NEGATIVAMENTE. COMPREI DOIS FRASCOS PENSANDO EM UM TRATAMENTO DE SEIS MESES, MAS INFELIZMENTE NÃO PODEREI USA-LOS EM SUA TOTALIDADE, VISTO QUE CERTAMENTE VENCERÁ ANTES. A MILIGRAMA DEVERIA TER FORMULADO DE MANEIRA A TER UMA DATA DE VALIDADE MAIS LONGA OU AO MENOS INFORMADO NA VENDA QUE A VALIDADE SERIA TÃO PEQUENA.",,Store,,,,,,,,
Houve atraso na entrega.,,Store,,,,,,,,
"Estou muito insatisfeita. Fiz a compra em novembro e ate agora nao recebi nada. Ja entrei em contato por email, chat e nao obtive resposta.",,Store,,,,,,,,
"1) Entrega rápida e eficiente, apesar da idade do Sr que a fez, pois não aguentava o peso dos pacotes e jogava os mesmos com força no chão.",,Store,,,,,,,,
2) Materiais de muito boa qualidade.,Product,,,,,,,,,
"1) A porta do roupeiro veio empenada e ficou feio no guarda roupa, pois o mesmo é de excelente qualidade. Gostaria da substituição apenas da porta do roupeiro.",Product,,,,,,,,,
"2) Nas fotos não aparecem buracos ou marcas de parafuso nas partes da frente e de trás do berço, porém existem 12 buracos/parafusos atrás e mais 12 buracos/parafusos a vista na frente, num total de 24 buracos/parafusos que as fotos não mostram. Comprei em parte pela estética e fiquei um pouco arrependido.",Product,,,,,,,,,
"-Retornaria a comprar na Lebes, desde que realizadas pelo menos a substituição da porta do meu roupeiro.",,Store,,,,,,,,
boa noite meu produto veio com a rodinha quebrada e atè hoje não tive nenhuma solução do problema  disseram que iria trocar o mesmo ou mandar um tecnico arrumar estou muito insatisfeito com a compra descaso total!,,Store,,,,,,,,
Falta um pouco de assistência dos vendedores.,,Store,,,,,,,,
"Não conseguiu me orientar corretamente sobre minhas dúvidas, informando incorretamente a extensão do produto.",,Store,,,,,,,,
"Por favooooooooooooor, facam o estorno dessa compra.... ja devolvi a capa de sofa e ate hj vcs nao me estornaram.... resolvam !!!!!",,Store,,,,,,,,
"O código de rastreio só mostrou o envio do produto e nada mais, o resto foi ok. :)",,Store,,,,,,,,
"Eu acho que não houve uma pesquisa mais aprofundada, para colocar a venda este produto, que cheguei a acreditar",Product,,,,,,,,,
"pouca sustentação, fecho abre fácil, como só tem elástico na parte debaixo do fecho o gancho de cima abre com facilidade",Product,,,,,,,,,
EU ACHEI SÓ CONFORTÁVEL,Product,,,,,,,,,
"Demorou para enviar o produto e até agora não chegou, sendo que já se passou o prazo previsto. Não sei como uma encomenda pode levar mais de duas semanas para fazer o trajeto Fortaleza-Sobral. Ainda espero receber a compra ou algum tipo de compensação, e também não pretendo mais comprar aqui.",,Store,,,,,,,,
Já enviei um e-mail para a loja e até agora nada.,,Store,,,,,,,,
"Depois de pago pelo cartão de crédito, me aborreceu a forma como foi ( mal) feita a confirmaçaodos dados, de formaoolicialesca.",,Store,,,,,,,,
A compra pela internet é muito boa e fácil de fazer (melhor que de outros concorrentes de vocês). O serviço é rápido e pontual. O único problema foi a inversão do item comprado.,,Store,,,,,,,,
FALTAM MUITOS MODELOS ENCONTRADOS EM LOJAS FÍSICAS,,Store,,,,,,,,
Confiabilidade na marca.,,Store,,,,,,,,
"- Nunca recebi meu pedido, o prazo é 11 dias e já está com 14 dias, pensei que seria mais satisfatório minha compra.",,Store,,,,,,,,
"A loja tem boa variedade e preços bons tb, só não dou mais estrelas pq os prazos de entrega estão ficando maiores ultimamente. Mas sempre recebi tudo corretamente e vem embalado.",,Store,,,,,,,,
Poderia ser melhor se cumprissem o prazo de entrega informado no ato da compra. Deixou a desejar.,,Store,,,,,,,,
"A loja em si tem precos otimo porem a muita cosia a se melhorar, eu recomendo porem estou insatisfeito com a ultimacompra.",,Store,,,,,,,,
"A compra foi rápida, apenas a entrega que demorou um pouco.",,Store,,,,,,,,
Não consigo resolver meu problema de titularidade.,,Store,,,,,,,,
"Infelizmente, deixou a desejar no prazo de entrega dos produtos, recebi os mesmos, mais de 10 dias depois do prazo estimado da entrega, só recebendo os produtos agora em 2016. Espero que melhorem esse serviço, para que os clientes fiquem muito mais satisfeitos em futuras compras.",,Store,,,,,,,,
Péssima experiência. Comprei o produto e nunca o recebi.,,Store,,,,,,,,
"Recebi um produto de outro carro, mandei de volta pra empresa e nunca mais recebi o meu produto correto. Telefone de atendimento da empresa leva muito tempo pra alguém atender. Realmente uma péssima compra, não recomendo a ninguém.",,Store,,,,,,,,
"Um dos produtos comprados por mim, veio velho, usado e sem embalagem.",,Store,,,,,,,,
Funcionários muito antipáticos,,Store,,,,,,,,
"Não recebi meu produto, os email que enviei referente não forem respondidos",,Store,,,,,,,,
"A entrega foi bem rapida, porém o cabo veio com defeito.",,Store,,,,,,,,
Peodutos de excelente qualidade e confiabilidade.,Product,,,,,,,,,
"A entrega veio razoavelmente rápido, mas eu havia mudado o endereço de entrega posteriormente ao pedido, no site e veio no endereço antigo. Tive sorte de ter alguém em casa, no momento.",,Store,,,,,,,,
Os produtos chegaram sem problema.,,Store,,,,,,,,
meu produto voltou e nimguem entrou em contato comigo,,Store,,,,,,,,
"omprei sabor melancia, enviei dois emails ressaltando que eu queria sabor melancia e me enviaram abacaxi. Falta de compromisso e respeito. Pessimo atendimento. Pra quem tem delivery no nome da marca deveria saber atender a distancia.",,Store,,,,,,,,
Escolhi a loja por ter localizado a capa que estava procurando. Inclusive com a cor do meu interesse.,,Store,,,,,,,,
"Mas, infelizmente, a loja enviou a cor errada e não informou o procedimento para troca.",,Store,,,,,,,,
"Poderia descrever melhor os produtos que estão a venda, pois não compraria se tivesse tudo especificado.",,Store,,,,,,,,
A loja não oferece pronto atendimento ao SAC por e-mail.,,Store,,,,,,,,
"A venda por ser servido terceirizado, foi muito demorado o atendimento boa telefone e achei nojenta a negociação, tinha a opção de vender à prazo, fiz a compra, logo em seguida era cancelada, me informaram que o problema era no cartão, ligava pra minha operadora é estava tudo perfeito, me informando que nem havia chegado tal ordem de compra, refazia a compra e o problema persistia, comprei à vista, imediatamente deu certo.",,Store,,,,,,,,
"preço,feito pesquisa e tem preço acessivel e boas condiç~es de pagto",,Store,,,,,,,,
"Loja muito boa, atendimento rápido, entrega antes da data prevista. Recomendo.",,Store,,,,,,,,
"em relação a compro na loja foi bom, não demorou muito e o preço foi bom.",,Store,,,,,,,,
Nota 10 pra vcs,,Store,,,,,,,,
otimo site,,Store,,,,,,,,
por nao trabalhar com uma transportadora imcopetente cade meu tanquinho que ia ser entregue ate dia  12 ate agora nada,,Store,,,,,,,,
"Gostei dos produtos, são de qualidade. Porém acho que deveriam colocar bojo nos tops e bodys. Além disso as calças brancas ficam transparentes, poderia melhorar esse ponto. E algumas calças tem a cintura muito larga e relação ao tamanho da perna, ficando desproporcional. ",Product,,,,,,,,,
"O produto que recebi era falsificado, já faz mais uma semana que mandei e-mail pra vocês e nada de resposta, como havia dito, se não me responderem em até 72 horas, entrarei em processo contra a bigvitrine, hoje vou mandar um e-mail para vocês estarem a par da situação ( que obviamente deveriam estar )",,Store,,,,,,,,
"A entrega deixou muito a desejar, já que entregaram a uma pessoa qualquer na rua que eu nem conhecia e que, por sorte, me entregou o produto.",,Store,,,,,,,,
A loja é show...atendimento legal.,,Store,,,,,,,,
Super tranquilo e segur,,Store,,,,,,,,
Sempre muito rápidos. Só o ruim é o frete! Moro no RJ Capitals o frete muitas vezes não colabora com a compra.,,Store,,,,,,,,
A QDB tem que tomar mais cuidado com a embalagem dos produtos e sua descrição. Demora muito para postar as encomendas na transportadora (3 dias). Mas a transportadora propriamente dita merece nota máxima.,,Store,,,,,,,,
Ótimos vendedores além da cortesia habitual.,,Store,,,,,,,,
Fui atendido cordialmente.,,Store,,,,,,,,
É o pior prazo de entrega para compras online.,,Store,,,,,,,,
O prazo já acabou e não recebi o produto.,,Store,,,,,,,,
veio faltando duas peças e não consegui finalizar a montagem do produto. já reclamei no atendimento on-line e até agora não tive retorno.,,Store,,,,,,,,
